,LoanNumber,LenderMatch
426431,6118577407,False
426461,6106368903,False
426462,4951927003,False
426634,8557868310,False
426674,6618538006,False
426691,6513917108,False
426737,9896877109,False
426799,8402158304,False
426921,6527487100,False
426923,1411508509,False
426931,8320468310,False
426951,6035128108,False
426956,5511168008,False
427034,7014177002,False
427058,8407148409,False
427077,6605277408,False
427078,3484018308,False
427129,6520907103,False
427247,2377968409,False
427309,4183967109,False
427334,8428117207,False
427343,6522157107,False
427356,5529568008,False
427424,8852367102,False
427440,5774168402,False
427480,9709447300,False
427495,1101419104,False
427509,2946508510,False
427587,2053298010,False
427625,6764388301,False
427701,5595007104,False
427779,8855258400,False
427884,4964798410,False
427919,3738408504,False
427959,4798168010,False
428037,7867557403,False
428055,4711878303,False
428064,1193678406,False
428072,7797828303,False
428132,4184577101,False
428137,4332288009,False
428176,7042618301,False
428282,9828658510,False
428398,8251888302,False
428403,1200517102,False
428510,7162547400,False
428563,4487808701,False
428573,9539958510,False
428640,6560837100,False
428713,5732477102,False
428744,6931548604,False
428756,9523487205,False
428768,5154057407,False
428787,6640287406,False
428829,6256328309,False
428958,5141558608,False
428963,2085197209,False
428964,3461418307,False
428989,9044327304,False
429017,6587867109,False
429086,6599917108,False
429087,6301747800,False
429105,6147597205,False
429106,9813968408,False
429132,6589567106,False
429135,2712838305,False
429198,8854477910,False
429247,6368338306,False
429260,5560407008,False
429262,1231628502,False
429291,9880707110,False
429470,5704947409,False
429517,9137728301,False
429540,8502768307,False
429565,4948158101,False
429705,8412777201,False
429796,9654698009,False
429823,5019618402,False
429897,3275268306,False
429930,5346868600,False
429973,4364787309,False
429977,3644818301,False
429981,4608218001,False
429982,5367818007,False
430022,7642097907,False
430046,5075848003,False
430049,6658717108,False
430143,6467648507,False
430152,2863857900,False
430218,8291268810,False
430258,5431147409,False
430288,3639888001,False
430335,5439278708,False
430370,9330298501,False
430421,5656388408,False
430442,9516418302,False
430477,2984898501,False
430478,5225427006,False
430540,9160648408,False
430570,6661348308,False
430637,2389368305,False
430646,1756808010,False
430680,9905957210,False
430689,4408178803,False
430694,4185177101,False
430699,6652537101,False
430851,4094167800,False
430855,1061038509,False
430875,6658957110,False
430900,6720827108,False
430918,6928398301,False
431037,4470038503,False
431086,2294749000,False
431104,8884368408,False
431127,3324138408,False
431154,4455128410,False
431176,4186337103,False
431233,2046008605,False
431236,8896958405,False
431238,4727887010,False
431275,3439937808,False
431306,1030977205,False
431405,7849528506,False
431472,9270448506,False
431475,5895968010,False
431501,1253237203,False
431550,5787647004,False
431605,2091957208,False
431760,5318148000,False
431772,7074148307,False
431840,4699338900,False
431866,4187947100,False
431912,2347067402,False
431920,1049137200,False
431944,6736867103,False
431978,7338097303,False
431985,5894768301,False
431989,9218918508,False
432027,9465648300,False
432085,4207948508,False
432088,5085018005,False
432173,9560497806,False
432177,4599807906,False
432206,4184567109,False
432223,1853668508,False
432231,6706327104,False
432254,6712567102,False
432421,8080498308,False
432445,7431607306,False
432489,2062917905,False
432726,6739457104,False
432777,6198277802,False
432817,7299589002,False
432839,6766797107,False
432867,5243187108,False
432878,1298448403,False
432980,4090498205,False
433010,2324388408,False
433022,6641928308,False
433038,8104338704,False
433049,2927638203,False
433073,4458978805,False
433079,9993777203,False
433173,2857447910,False
433180,1179398409,False
433249,6784967103,False
433277,4779808801,False
433350,6730268302,False
433417,6780117109,False
433487,1481987403,False
433517,4360018605,False
433525,8742758303,False
433614,3834658008,False
433640,5558128004,False
433648,4688418807,False
433670,4479098005,False
433713,7597887309,False
433723,2009147410,False
433804,4499778702,False
433851,9304638405,False
433970,2142177102,False
433981,1386828410,False
434008,3220648305,False
434043,5635128303,False
434061,7460728302,False
434067,4212287106,False
434159,2098937205,False
434165,6840017106,False
434166,7276948701,False
434281,6551528509,False
434310,6830297105,False
434334,6823357101,False
434358,1163547209,False
434371,5321338010,False
434373,5354008001,False
434421,6816707101,False
434448,5796138002,False
434451,4493497203,False
434490,8429137302,False
434524,4094407310,False
434560,6216677907,False
434614,4452748304,False
434629,6866187109,False
434670,1881887407,False
434713,9222908301,False
434752,5316217204,False
434773,2896658303,False
434857,3733067808,False
434908,2320848701,False
434938,6546498802,False
434977,4473577304,False
435005,4818027005,False
435096,5737827306,False
435159,6207898309,False
435225,1955228702,False
435273,8898597902,False
435311,2662549004,False
435348,8466879009,False
435359,6553618309,False
435369,9880457107,False
435393,3178857809,False
435404,4806338700,False
435440,9048318904,False
435465,1153758510,False
435579,7795468309,False
435597,6648818302,False
435648,2614847406,False
435669,5069089000,False
435675,7081408300,False
435700,9164648307,False
435709,8948567805,False
435722,2641028605,False
435880,3367288004,False
435893,5770618507,False
435922,9922048609,False
436008,3229968706,False
436035,3864008405,False
436061,1192407201,False
436121,3568978910,False
436290,6923997102,False
436313,1311688106,False
436328,8410398306,False
436349,4511088406,False
436379,6901107103,False
436424,3817278010,False
436450,5728488501,False
436475,6910157109,False
436590,4218987105,False
436645,1504138406,False
436716,6469447307,False
436816,9361787208,False
436835,5796868804,False
436843,3926217801,False
436966,2458387407,False
436968,6966357109,False
437072,5061278008,False
437081,4225238500,False
437083,8632478301,False
437108,6963717104,False
437126,8852087907,False
437143,2195698007,False
437238,9509648804,False
437263,2924918209,False
437309,7051277105,False
437314,6975667110,False
437328,8535368301,False
437354,6335778106,False
437399,2280188709,False
437404,4222257101,False
437489,9209438406,False
437520,4422027303,False
437636,4222137100,False
437648,7006857103,False
437657,2610157305,False
437670,9011027301,False
437696,3444148100,False
437701,7200118910,False
437704,8992597201,False
437706,1201067100,False
437721,7011477101,False
437729,4138847403,False
437736,4924588401,False
437742,6375638300,False
437787,2592338509,False
437809,9114568603,False
437813,7411058110,False
437841,4319858009,False
437845,9307577900,False
437856,7002157108,False
437876,3914998103,False
437951,9170587008,False
437955,4581847310,False
437972,9920257101,False
438037,4233637310,False
438059,5057078505,False
438065,5932637902,False
438134,8555207409,False
438149,4339738408,False
438174,3016588009,False
438191,3977318400,False
438198,4474557300,False
438315,1732267209,False
438350,4628128006,False
438375,8055348503,False
438397,7070857108,False
438405,6334588302,False
438412,1216258707,False
438463,2110257206,False
438480,7070067107,False
438510,1040358904,False
438527,5145217405,False
438574,7255507300,False
438594,7030357106,False
438680,9229588500,False
438699,7696328307,False
438703,3709137903,False
438711,2054768000,False
438725,7089527103,False
438738,5021598201,False
438878,7106228302,False
438891,9444807305,False
438983,2112077204,False
438990,8098197902,False
439000,7119287105,False
439086,4123628607,False
439096,1666818009,False
439116,7540188807,False
439144,5630437100,False
439182,2593808510,False
439207,4225997106,False
439212,5013717400,False
439234,4229657106,False
439237,5870038300,False
439270,7133457104,False
439316,3404038206,False
439319,4226477105,False
439354,4486597309,False
439375,7272328608,False
439378,9138317302,False
439480,4177548406,False
439489,4448148309,False
439517,7046957408,False
439578,3943498203,False
439616,3936468610,False
439716,9248468309,False
439717,6598927403,False
439720,1659917805,False
439778,8903527005,False
439792,3604848000,False
439832,3734408409,False
439896,7171977108,False
439959,9276118306,False
440016,7649567310,False
440027,3303898501,False
440035,7201457107,False
440044,3952818706,False
440045,9970028303,False
440076,9998658404,False
440111,8413558606,False
440144,3102727907,False
440151,7205157108,False
440160,5618958303,False
440186,2979368501,False
440217,9731067409,False
440261,8202058304,False
440298,7530208502,False
440351,7213717110,False
440470,5686027105,False
440475,5417218003,False
440499,9134507902,False
440545,1183667207,False
440549,2965077903,False
440550,3304017904,False
440552,7181907908,False
440556,1577168808,False
440611,3959437205,False
440618,5624167901,False
440648,6789567100,False
440669,7223327104,False
440693,3809558806,False
440703,1385188504,False
440706,2097697301,False
440767,9339077407,False
440855,5624428304,False
440912,3608378205,False
440919,6907977107,False
440932,1191627206,False
440935,3502038210,False
440939,1517088000,False
440949,1200758002,False
440976,1065127905,False
441033,5785948406,False
441052,4933108007,False
441077,5841207210,False
441110,5248178503,False
441134,5118037807,False
441160,3320937800,False
441168,2846017904,False
441229,1372808305,False
441230,8443868606,False
441250,6837567204,False
441287,4444137302,False
441329,6598097403,False
441368,3076938706,False
441378,2937827307,False
441434,5005297209,False
441448,7325097805,False
441457,5266508510,False
441458,6947977210,False
441462,2840127400,False
441547,6949797110,False
441631,6694168309,False
441640,6947237200,False
441679,5312118502,False
441681,8302568301,False
441687,6946317100,False
441691,4713038008,False
441700,6537087309,False
441702,6774038403,False
441707,6314228302,False
441709,7615928407,False
441729,6554228508,False
441785,7742428500,False
441800,2958368110,False
441955,5349828006,False
442058,2428978500,False
442124,3705047805,False
442137,7563847310,False
442189,9002968905,False
442223,2861278601,False
442252,6748907905,False
442289,3638938001,False
442306,4238737108,False
442361,1749487310,False
442396,6987337908,False
442437,1680908509,False
442438,4427157306,False
442469,4718727300,False
442486,7714269009,False
442537,8574288402,False
442610,1825268509,False
442650,5368698304,False
442657,6290268101,False
443264,2299139004,False
443401,1965368506,False
443461,4236638410,False
443590,1910537309,False
443819,9049988908,False
443896,2095097109,False
443947,8619117003,False
444026,8221769002,False
444186,2295958500,False
444418,3544457100,False
444568,3538107104,False
444599,1201667103,False
444808,4551877209,False
444829,2258838402,False
444878,6790397105,False
445267,4750188409,False
445268,2001817209,False
445288,3842388108,False
446343,8479048304,False
446416,9860307100,False
446420,9158497002,False
446548,1774567105,False
446662,2233227110,False
446706,6051737107,False
446734,7105167201,False
446794,8779007004,False
446879,2844277200,False
446948,2923807202,False
446951,7437377310,False
446999,6791238406,False
447017,5103007000,False
447164,6633827001,False
447339,6278057109,False
447648,5083567006,False
